,potential,step
424,0.5,424
425,0.5,425
426,0.5,426
427,0.46875,427
428,0.46875,428
429,0.46875,429
430,0.46875,430
431,0.46875,431
432,0.5,432
433,0.5,433
434,0.5,434
435,0.46875,435
436,0.46875,436
437,0.5,437
438,0.5,438
439,0.5,439
440,0.5,440
441,0.5,441
442,0.5,442
443,0.5,443
444,0.5,444
445,0.5,445
446,0.5,446
447,0.5,447
448,0.5,448
449,0.5,449
450,0.5,450
451,0.5,451
452,0.5,452
453,0.5,453
454,0.5,454
455,0.5,455
456,0.5,456
457,0.4375,457
458,0.5,458
459,0.5,459
460,0.5,460
461,0.5,461
462,0.5,462
463,0.5,463
464,0.5,464
465,0.5,465
466,0.5,466
467,0.5,467
468,0.5,468
469,0.5,469
470,0.5,470
471,0.5,471
472,0.5,472
473,0.5,473
474,0.5,474
475,0.5,475
476,0.5,476
477,0.5,477
478,0.5,478
479,0.5,479
480,0.5,480
481,0.5,481
482,0.5,482
483,0.5,483
484,0.5,484
485,0.5,485
486,0.5,486
487,0.5,487
488,0.5,488
489,0.5,489
490,0.5,490
491,0.5,491
492,0.5,492
493,0.5,493
494,0.5,494
495,0.5,495
496,0.5,496
497,0.5,497
498,0.5,498
499,0.5,499
500,0.5,500
501,0.5,501
502,0.5,502
503,0.5,503
504,0.5,504
505,0.5,505
506,0.5,506
507,0.5,507
508,0.5,508
509,0.5,509
510,0.5,510
511,0.5,511
512,0.5,512
513,0.5,513
514,0.5,514
515,0.5,515
516,0.5,516
517,0.5,517
518,0.5,518
519,0.5,519
520,0.5,520
521,0.5,521
522,0.5,522
523,0.5,523
524,0.5,524
525,0.5,525
526,0.5,526
527,0.5,527
528,0.5,528
529,0.5,529
530,0.5,530
531,0.5,531
532,0.5,532
533,0.5,533
534,0.5,534
535,0.5,535
536,0.5,536
537,0.5,537
538,0.5,538
539,0.5,539
540,0.5,540
541,0.5,541
542,0.5,542
543,0.5,543
544,0.5,544
545,0.5,545
546,0.5,546
547,0.5,547
548,0.5,548
549,0.5,549
550,0.5,550
551,0.5,551
552,0.5,552
553,0.5,553
554,0.5,554
555,0.5,555
556,0.5,556
557,0.5,557
558,0.5,558
559,0.5,559
560,0.5,560
561,0.5,561
562,0.5,562
563,0.5,563
564,0.4375,564
565,0.4375,565
566,0.4375,566
567,0.4375,567
568,0.4375,568
569,0.4375,569
570,0.4375,570
571,0.4375,571
572,0.5,572
573,0.5,573
574,0.5,574
575,0.5,575
576,0.5,576
577,0.5,577
578,0.5,578
579,0.5,579
580,0.5,580
581,0.5,581
582,0.5,582
583,0.5,583
584,0.5,584
585,0.5,585
586,0.5,586
587,0.5,587
588,0.5,588
589,0.5,589
590,0.5,590
591,0.5,591
592,0.5,592
593,0.5,593
594,0.5,594
595,0.5,595
596,0.5,596
597,0.5,597
598,0.5,598
599,0.5,599
600,0.5,600
601,0.5,601
602,0.5,602
603,0.5,603
604,0.5,604
605,0.5,605
606,0.5,606
607,0.5,607
608,0.5,608
609,0.5,609
610,0.5,610
611,0.5,611
612,0.5,612
613,0.5,613
614,0.5,614
615,0.5,615
616,0.5,616
617,0.5,617
618,0.5,618
619,0.5,619
620,0.5,620
621,0.5,621
622,0.5,622
623,0.5,623
624,0.5,624
625,0.5,625
626,0.5,626
627,0.5,627
628,0.5,628
629,0.5,629
630,0.5,630
631,0.5,631
632,0.5,632
633,0.5,633
634,0.5,634
635,0.5,635
636,0.5,636
637,0.5,637
638,0.5,638
639,0.5,639
640,0.5,640
641,0.5,641
642,0.5,642
643,0.5,643
644,0.5,644
645,0.5,645
646,0.5,646
647,0.5,647
648,0.5,648
649,0.5,649
650,0.5,650
651,0.5,651
652,0.5,652
653,0.5,653
654,0.5,654
655,0.46875,655
656,0.46875,656
657,0.46875,657
658,0.46875,658
659,0.46875,659
660,0.46875,660
661,0.5,661
662,0.5,662
663,0.46875,663
664,0.46875,664
665,0.5,665
666,0.5,666
667,0.5,667
668,0.5,668
669,0.5,669
670,0.5,670
671,0.5,671
672,0.5,672
673,0.5,673
674,0.5,674
675,0.5,675
676,0.5,676
677,0.5,677
678,0.5,678
679,0.5,679
680,0.5,680
681,0.5,681
682,0.5,682
683,0.5,683
684,0.46875,684
685,0.46875,685
686,0.46875,686
687,0.46875,687
688,0.4375,688
689,0.4375,689
690,0.4375,690
691,0.4375,691
692,0.5,692
693,0.5,693
694,0.5,694
695,0.5,695
696,0.5,696
697,0.5,697
698,0.5,698
699,0.5,699
700,0.5,700
701,0.5,701
702,0.5,702
703,0.5,703
704,0.5,704
705,0.5,705
706,0.5,706
707,0.5,707
708,0.5,708
709,0.5,709
710,0.5,710
711,0.5,711
712,0.5,712
713,0.5,713
714,0.5,714
715,0.5,715
716,0.5,716
717,0.5,717
718,0.5,718
719,0.5,719
720,0.5,720
721,0.5,721
722,0.5,722
723,0.5,723
724,0.5,724
725,0.5,725
726,0.5,726
727,0.5,727
728,0.46875,728
729,0.46875,729
730,0.46875,730
731,0.46875,731
732,0.4375,732
733,0.4375,733
734,0.375,734
735,0.375,735
736,0.375,736
737,0.375,737
738,0.375,738
739,0.375,739
740,0.375,740
741,0.5,741
742,0.4375,742
743,0.5,743
744,0.5,744
745,0.4375,745
746,0.4375,746
747,0.4375,747
748,0.4375,748
749,0.4375,749
750,0.5,750
751,0.5,751
752,0.5,752
753,0.5,753
754,0.5,754
755,0.46875,755
756,0.5,756
757,0.5,757
758,0.5,758
759,0.5,759
760,0.5,760
761,0.5,761
762,0.5,762
763,0.5,763
764,0.5,764
765,0.5,765
766,0.5,766
767,0.5,767
768,0.5,768
769,0.5,769
770,0.5,770
771,0.5,771
772,0.5,772
773,0.5,773
774,0.5,774
775,0.5,775
776,0.5,776
777,0.5,777
778,0.5,778
779,0.5,779
780,0.5,780
781,0.5,781
782,0.5,782
783,0.5,783
784,0.5,784
785,0.5,785
786,0.46875,786
787,0.46875,787
788,0.46875,788
789,0.46875,789
790,0.46875,790
791,0.46875,791
792,0.46875,792
793,0.5,793
794,0.5,794
795,0.5,795
796,0.5,796
797,0.5,797
798,0.5,798
799,0.5,799
800,0.5,800
801,0.5,801
802,0.5,802
803,0.5,803
804,0.5,804
805,0.5,805
806,0.5,806
807,0.5,807
808,0.5,808
809,0.5,809
810,0.5,810
811,0.5,811
812,0.5,812
813,0.5,813
814,0.5,814
815,0.5,815
816,0.5,816
817,0.5,817
818,0.5,818
819,0.5,819
820,0.5,820
821,0.5,821
822,0.5,822
823,0.5,823
824,0.5,824
825,0.5,825
826,0.5,826
827,0.5,827
828,0.5,828
829,0.5,829
830,0.5,830
831,0.5,831
832,0.5,832
833,0.5,833
834,0.5,834
835,0.5,835
836,0.5,836
837,0.5,837
838,0.5,838
839,0.5,839
840,0.5,840
841,0.5,841
842,0.5,842
843,0.5,843
844,0.5,844
845,0.5,845
846,0.5,846
847,0.5,847
848,0.5,848
849,0.5,849
850,0.5,850
851,0.5,851
852,0.5,852
853,0.5,853
854,0.5,854
855,0.5,855
856,0.5,856
857,0.5,857
858,0.5,858
859,0.5,859
860,0.5,860
861,0.5,861
862,0.5,862
863,0.5,863
864,0.5,864
865,0.5,865
866,0.5,866
867,0.5,867
868,0.5,868
869,0.5,869
870,0.5,870
871,0.5,871
872,0.5,872
873,0.5,873
874,0.5,874
875,0.5,875
876,0.5,876
877,0.5,877
878,0.5,878
879,0.5,879
880,0.5,880
881,0.5,881
882,0.5,882
883,0.5,883
884,0.5,884
885,0.5,885
886,0.5,886
887,0.5,887
888,0.5,888
889,0.5,889
890,0.5,890
891,0.5,891
892,0.5,892
893,0.46875,893
894,0.4375,894
895,0.4375,895
896,0.4375,896
897,0.4375,897
898,0.4375,898
899,0.4375,899
900,0.4375,900
901,0.4375,901
902,0.5,902
903,0.5,903
904,0.5,904
905,0.375,905
906,0.5,906
907,0.5,907
908,0.5,908
909,0.5,909
910,0.5,910
911,0.5,911
912,0.5,912
913,0.5,913
914,0.5,914
915,0.5,915
916,0.5,916
917,0.5,917
918,0.5,918
919,0.5,919
920,0.5,920
921,0.5,921
922,0.5,922
923,0.5,923
924,0.5,924
925,0.5,925
926,0.5,926
927,0.5,927
928,0.5,928
929,0.5,929
930,0.5,930
931,0.5,931
932,0.5,932
933,0.5,933
934,0.5,934
935,0.5,935
936,0.5,936
937,0.5,937
938,0.5,938
939,0.5,939
940,0.5,940
941,0.5,941
942,0.5,942
943,0.5,943
944,0.5,944
945,0.5,945
946,0.5,946
947,0.5,947
948,0.5,948
949,0.5,949
950,0.5,950
951,0.5,951
952,0.5,952
953,0.5,953
954,0.5,954
955,0.5,955
956,0.5,956
957,0.5,957
958,0.5,958
959,0.5,959
960,0.5,960
961,0.5,961
962,0.5,962
963,0.5,963
964,0.5,964
965,0.5,965
966,0.5,966
967,0.5,967
968,0.5,968
969,0.5,969
970,0.5,970
971,0.5,971
972,0.5,972
973,0.5,973
974,0.5,974
975,0.5,975
976,0.5,976
977,0.5,977
978,0.5,978
979,0.5,979
980,0.5,980
981,0.5,981
982,0.5,982
983,0.5,983
984,0.5,984
985,0.5,985
986,0.5,986
987,0.5,987
988,0.5,988
989,0.5,989
990,0.5,990
991,0.5,991
992,0.5,992
993,0.5,993
994,0.5,994
995,0.5,995
996,0.5,996
997,0.5,997
998,0.5,998
999,0.5,999
1000,0.5,1000
1001,0.5,1001
1002,0.5,1002
1003,0.5,1003
1004,0.5,1004
1005,0.5,1005
1006,0.5,1006
1007,0.5,1007
1008,0.5,1008
1009,0.5,1009
1010,0.5,1010
1011,0.5,1011
1012,0.5,1012
1013,0.5,1013
1014,0.5,1014
1015,0.5,1015
1016,0.5,1016
1017,0.5,1017
1018,0.5,1018
1019,0.5,1019
1020,0.5,1020
1021,0.5,1021
1022,0.5,1022
1023,0.5,1023
1024,0.5,1024
1025,0.5,1025
1026,0.5,1026
1027,0.5,1027
1028,0.5,1028
1029,0.5,1029
1030,0.5,1030
1031,0.5,1031
1032,0.5,1032
1033,0.5,1033
1034,0.5,1034
1035,0.5,1035
1036,0.5,1036
1037,0.5,1037
1038,0.5,1038
1039,0.5,1039
1040,0.5,1040
1041,0.5,1041
1042,0.5,1042
1043,0.5,1043
1044,0.5,1044
1045,0.5,1045
1046,0.5,1046
1047,0.5,1047
1048,0.5,1048
1049,0.5,1049
1050,0.5,1050
1051,0.5,1051
1052,0.5,1052
1053,0.5,1053
1054,0.5,1054
1055,0.4375,1055
1056,0.4375,1056
1057,0.4375,1057
1058,0.4375,1058
1059,0.4375,1059
1060,0.4375,1060
1061,0.4375,1061
1062,0.4375,1062
1063,0.5,1063
1064,0.5,1064
1065,0.5,1065
1066,0.5,1066
1067,0.5,1067
1068,0.5,1068
1069,0.5,1069
1070,0.5,1070
1071,0.5,1071
1072,0.5,1072
1073,0.5,1073
1074,0.5,1074
1075,0.5,1075
1076,0.5,1076
1077,0.5,1077
1078,0.5,1078
1079,0.5,1079
1080,0.5,1080
1081,0.5,1081
1082,0.5,1082
1083,0.5,1083
1084,0.5,1084
1085,0.5,1085
1086,0.5,1086
1087,0.5,1087
1088,0.5,1088
1089,0.5,1089
1090,0.5,1090
1091,0.5,1091
1092,0.5,1092
1093,0.5,1093
1094,0.5,1094
1095,0.5,1095
1096,0.5,1096
1097,0.5,1097
1098,0.5,1098
1099,0.5,1099
1100,0.5,1100
1101,0.5,1101
1102,0.5,1102
1103,0.5,1103
1104,0.5,1104
1105,0.4375,1105
1106,0.4375,1106
1107,0.375,1107
1108,0.375,1108
1109,0.25,1109
1110,0.25,1110
1111,0.25,1111
1112,0.25,1112
1113,0.375,1113
1114,0.375,1114
1115,0.375,1115
1116,0.375,1116
1117,0.375,1117
1118,0.375,1118
1119,0.375,1119
1120,0.375,1120
1121,0.375,1121
1122,0.375,1122
1123,0.375,1123
1124,0.375,1124
1125,0.375,1125
1126,0.375,1126
1127,0.375,1127
1128,0.375,1128
1129,0.375,1129
1130,0.375,1130
1131,0.375,1131
1132,0.375,1132
1133,0.375,1133
1134,0.375,1134
1135,0.375,1135
1136,0.375,1136
1137,0.375,1137
1138,0.375,1138
1139,0.375,1139
1140,0.375,1140
1141,0.375,1141
1142,0.375,1142
1143,0.375,1143
1144,0.375,1144
1145,0.375,1145
1146,0.375,1146
1147,0.25,1147
1148,0.25,1148
1149,0.25,1149
1150,0.25,1150
1151,0.25,1151
1152,0.25,1152
1153,0.25,1153
1154,0.25,1154
1155,0.25,1155
1156,0.25,1156
1157,0.25,1157
1158,0.25,1158
1159,0.25,1159
1160,0.25,1160
1161,0.25,1161
1162,0.25,1162
1163,0.25,1163
1164,0.25,1164
1165,0.25,1165
1166,0.25,1166
1167,0.25,1167
1168,0.25,1168
1169,0.25,1169
1170,0.25,1170
1171,0.25,1171
1172,0.25,1172
1173,0.25,1173
1174,0.25,1174
1175,0.25,1175
1176,0.25,1176
1177,0.25,1177
1178,0.25,1178
1179,0.25,1179
1180,0.25,1180
1181,0.25,1181
1182,0.25,1182
1183,0.25,1183
1184,0.25,1184
1185,0.25,1185
1186,0.25,1186
1187,0.25,1187
1188,0.25,1188
1189,0.25,1189
1190,0.25,1190
1191,0.25,1191
1192,0.25,1192
1193,0.25,1193
1194,0.25,1194
1195,0.25,1195
1196,0.25,1196
1197,0.25,1197
1198,0.25,1198
1199,0.25,1199
1200,0.25,1200
1201,0.25,1201
1202,0.25,1202
1203,0.25,1203
1204,0.25,1204
1205,0.25,1205
1206,0.25,1206
1207,0.25,1207
1208,0.25,1208
1209,0.25,1209
1210,0.25,1210
1211,0.25,1211
1212,0.25,1212
1213,0.25,1213
1214,0.25,1214
1215,0.25,1215
1216,0.25,1216
1217,0.25,1217
1218,0.25,1218
1219,0.25,1219
1220,0.25,1220
1221,0.25,1221
1222,0.25,1222
1223,0.25,1223
1224,0.25,1224
1225,0.25,1225
1226,0.25,1226
1227,0.25,1227
1228,0.25,1228
1229,0.25,1229
1230,0.25,1230
1231,0.25,1231
1232,0.25,1232
1233,0.25,1233
1234,0.25,1234
1235,0.25,1235
1236,0.25,1236
1237,0.25,1237
1238,0.25,1238
1239,0.25,1239
1240,0.25,1240
1241,0.25,1241
1242,0.25,1242
1243,0.25,1243
1244,0.375,1244
1245,0.375,1245
1246,0.375,1246
1247,0.375,1247
1248,0.375,1248
1249,0.375,1249
1250,0.375,1250
1251,0.375,1251
1252,0.375,1252
1253,0.375,1253
1254,0.4375,1254
1255,0.4375,1255
1256,0.375,1256
1257,0.25,1257
1258,0.25,1258
1259,0.25,1259
1260,0.25,1260
1261,0.25,1261
1262,0.25,1262
1263,0.25,1263
1264,0.1875,1264
1265,0.1875,1265
1266,0.1875,1266
1267,0.25,1267
1268,0.25,1268
1269,0.25,1269
1270,0.1875,1270
1271,0.1875,1271
1272,0.1875,1272
1273,0.1875,1273
1274,0.1875,1274
1275,0.1875,1275
1276,0.1875,1276
1277,0.1875,1277
1278,0.1875,1278
1279,0.1875,1279
1280,0.1875,1280
1281,0.1875,1281
1282,0.1875,1282
1283,0.1875,1283
1284,0.1875,1284
1285,0.1875,1285
1286,0.1875,1286
1287,0.1875,1287
1288,0.1875,1288
1289,0.1875,1289
1290,0.1875,1290
1291,0.1875,1291
1292,0.1875,1292
1293,0.1875,1293
1294,0.1875,1294
1295,0.1875,1295
1296,0.3125,1296
1297,0.3125,1297
1298,0.3125,1298
1299,0.3125,1299
1300,0.3125,1300
1301,0.3125,1301
1302,0.25,1302
1303,0.25,1303
1304,0.25,1304
1305,0.25,1305
1306,0.25,1306
1307,0.25,1307
1308,0.25,1308
1309,0.25,1309
1310,0.25,1310
1311,0.25,1311
1312,0.25,1312
1313,0.25,1313
1314,0.25,1314
1315,0.25,1315
1316,0.25,1316
1317,0.25,1317
1318,0.25,1318
1319,0.25,1319
1320,0.25,1320
1321,0.25,1321
1322,0.25,1322
1323,0.25,1323
1324,0.25,1324
1325,0.25,1325
1326,0.25,1326
1327,0.25,1327
1328,0.25,1328
1329,0.25,1329
1330,0.25,1330
1331,0.25,1331
1332,0.25,1332
1333,0.25,1333
1334,0.25,1334
1335,0.25,1335
1336,0.25,1336
1337,0.125,1337
1338,0.125,1338
1339,0.125,1339
1340,0.125,1340
1341,0.125,1341
1342,0.125,1342
1343,0.125,1343
1344,0.125,1344
1345,0.125,1345
1346,0.125,1346
1347,0.125,1347
1348,0.125,1348
1349,0.125,1349
1350,0.125,1350
1351,0.125,1351
1352,0.125,1352
1353,0.125,1353
1354,0.125,1354
1355,0.125,1355
1356,0.125,1356
1357,0.125,1357
1358,0.125,1358
1359,0.125,1359
1360,0.125,1360
1361,0.125,1361
1362,0.0625,1362
1363,0.0625,1363
1364,0.0625,1364
1365,0.0625,1365
1366,0.0625,1366
1367,0.0625,1367
1368,0.0625,1368
1369,0.0625,1369
1370,0.0625,1370
1371,0.0625,1371
1372,0.0625,1372
1373,0.0625,1373
1374,0.0625,1374
1375,0.0625,1375
1376,0.0625,1376
1377,0.0625,1377
1378,0.0625,1378
1379,0.0625,1379
1380,0.0625,1380
1381,0.0625,1381
1382,0.0625,1382
1383,0.0625,1383
1384,0.0625,1384
1385,0.0625,1385
1386,0.0625,1386
1387,0.0625,1387
1388,0.0625,1388
1389,0.0625,1389
1390,0.0625,1390
1391,0.0625,1391
1392,0.0625,1392
1393,0.0625,1393
1394,0.0625,1394
1395,0.0625,1395
1396,0.0625,1396
1397,0.0625,1397
1398,0.0625,1398
1399,0.0,1399
1400,0.0,1400
