,potential,step
416,0.1875,416
417,0.1875,417
418,0.1875,418
419,0.1875,419
420,0.1875,420
421,0.1875,421
422,0.1875,422
423,0.1875,423
424,0.1875,424
425,0.1875,425
426,0.1875,426
427,0.1875,427
428,0.1875,428
429,0.1875,429
430,0.1875,430
431,0.1875,431
432,0.1875,432
433,0.1875,433
434,0.1875,434
435,0.1875,435
436,0.1875,436
437,0.1875,437
438,0.1875,438
439,0.1875,439
440,0.1875,440
441,0.1875,441
442,0.1875,442
443,0.1875,443
444,0.1875,444
445,0.1875,445
446,0.1875,446
447,0.1875,447
448,0.1875,448
449,0.125,449
450,0.125,450
451,0.125,451
452,0.125,452
453,0.125,453
454,0.125,454
455,0.125,455
456,0.125,456
457,0.125,457
458,0.125,458
459,0.125,459
460,0.125,460
461,0.125,461
462,0.125,462
463,0.125,463
464,0.125,464
465,0.125,465
466,0.125,466
467,0.125,467
468,0.125,468
469,0.125,469
470,0.125,470
471,0.125,471
472,0.125,472
473,0.125,473
474,0.125,474
475,0.125,475
476,0.125,476
477,0.125,477
478,0.125,478
479,0.125,479
480,0.125,480
481,0.125,481
482,0.125,482
483,0.125,483
484,0.125,484
485,0.125,485
486,0.125,486
487,0.125,487
488,0.125,488
489,0.125,489
490,0.125,490
491,0.125,491
492,0.125,492
493,0.125,493
494,0.125,494
495,0.125,495
496,0.125,496
497,0.125,497
498,0.125,498
499,0.125,499
500,0.125,500
501,0.125,501
502,0.125,502
503,0.125,503
504,0.125,504
505,0.125,505
506,0.125,506
507,0.125,507
508,0.125,508
509,0.125,509
510,0.125,510
511,0.125,511
512,0.125,512
513,0.125,513
514,0.125,514
515,0.125,515
516,0.125,516
517,0.125,517
518,0.125,518
519,0.125,519
520,0.125,520
521,0.125,521
522,0.125,522
523,0.125,523
524,0.125,524
525,0.125,525
526,0.125,526
527,0.125,527
528,0.125,528
529,0.125,529
530,0.125,530
531,0.125,531
532,0.125,532
533,0.125,533
534,0.125,534
535,0.125,535
536,0.125,536
537,0.125,537
538,0.125,538
539,0.125,539
540,0.125,540
541,0.125,541
542,0.125,542
543,0.125,543
544,0.125,544
545,0.125,545
546,0.125,546
547,0.125,547
548,0.125,548
549,0.125,549
550,0.125,550
551,0.125,551
552,0.125,552
553,0.0625,553
554,0.0625,554
555,0.0625,555
556,0.0625,556
557,0.0625,557
558,0.0625,558
559,0.0625,559
560,0.0625,560
561,0.0625,561
562,0.0625,562
563,0.0625,563
564,0.0625,564
565,0.0625,565
566,0.0625,566
567,0.0625,567
568,0.0625,568
569,0.0625,569
570,0.0625,570
571,0.0625,571
572,0.0625,572
573,0.0625,573
574,0.0625,574
575,0.0625,575
576,0.0625,576
577,0.0625,577
578,0.0625,578
579,0.0625,579
580,0.0625,580
581,0.0625,581
582,0.0625,582
583,0.0625,583
584,0.0625,584
585,0.0625,585
586,0.0625,586
587,0.0625,587
588,0.0625,588
589,0.0625,589
590,0.0625,590
591,0.0625,591
592,0.0625,592
593,0.0625,593
594,0.0625,594
595,0.0625,595
596,0.0625,596
597,0.0625,597
598,0.0625,598
599,0.0625,599
600,0.0625,600
601,0.0625,601
602,0.0625,602
603,0.0625,603
604,0.0625,604
605,0.0625,605
606,0.0625,606
607,0.0625,607
608,0.0625,608
609,0.0625,609
610,0.0625,610
611,0.0625,611
612,0.0625,612
613,0.0625,613
614,0.0625,614
615,0.0625,615
616,0.0625,616
617,0.0625,617
618,0.0625,618
619,0.0625,619
620,0.0625,620
621,0.0625,621
622,0.0625,622
623,0.0625,623
624,0.0625,624
625,0.0625,625
626,0.0625,626
627,0.0625,627
628,0.0625,628
629,0.0625,629
630,0.0625,630
631,0.0625,631
632,0.0625,632
633,0.0625,633
634,0.0625,634
635,0.0625,635
636,0.0625,636
637,0.0625,637
638,0.0625,638
639,0.0625,639
640,0.0625,640
641,0.0625,641
642,0.0625,642
643,0.0,643
644,0.0,644
